Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
290,train/val,0.9546031135579813,0.7753167275501334,0.44821595505851763,0.2141591205365924,69.67948642728146,69.43243452486679,78.10040571863367,77.80903441792903,91.84060271360754,92.86876584240619,83.55531238696406,82.9919408415487,78.10040571863367,77.80903441792903,80.12079052643318,79.91656936549559,91.84060271360754,92.86876584240619,91.84060271360754,92.86876584240619,91.84060271360755,92.86876584240619,0.00043952700026730684,32768.0,0,17.518064975738525,1:23:43
291,train/val,0.9382831791172856,0.7631623851864234,0.4378019682253184,0.21211944734528926,69.98045887714053,69.43799734258458,78.42103260774245,77.84330701361792,92.19356114597475,92.88538959539304,83.51766736107594,83.24494393711774,78.42103260774245,77.84330701361792,80.27373077935181,79.91779378103907,92.19356114597475,92.88538959539304,92.19356114597475,92.88538959539304,92.19356114597477,92.88538959539304,0.00043748912567384194,32768.0,0,17.29457187652588,1:24:00
292,train/val,0.9587933673806812,0.7749961731226548,0.4594929693671672,0.21198479274273685,69.84047168348488,69.1681322752677,78.24587333087543,77.62936198557536,91.96288918317838,92.88823658546839,83.75310913850424,83.02671272574486,78.24587333087543,77.62936198557536,80.26200929869582,79.56503721710591,91.96288918317838,92.88823658546839,91.96288918317838,92.88823658546839,91.96288918317838,92.88823658546839,0.0004354501957903908,32768.0,0,17.298217058181763,1:24:17
293,train/val,0.9675789598537528,0.7832331210374832,0.46086458821335563,0.22129574826683918,69.52519644692447,68.2156166288257,77.95435279931392,76.94887224809197,91.80328084660536,92.55314437079258,83.37399225334013,82.33487935315715,77.95435279931392,76.94887224809197,79.94046401918557,78.87263040402769,91.80328084660536,92.55314437079258,91.80328084660536,92.55314437079258,91.80328084660536,92.55314437079258,0.0004334102045744697,32768.0,0,17.768544912338257,1:24:35
294,train/val,0.9726621123111766,0.782275772936966,0.47596582964710565,0.2164988695632962,68.79812131387027,69.008906348698,77.35124087646537,77.95520983555731,91.77700750007364,92.82730210101195,83.07939747748473,82.10972821638137,77.35124087646537,77.95520983555731,79.44330450616502,79.52393424945015,91.77700750007364,92.82730210101195,91.77700750007364,92.82730210101195,91.77700750007362,92.82730210101194,0.0004313691459171963,32768.0,0,17.103639364242554,1:24:52
295,train/val,1.010096496861914,0.8196586153429487,0.4760946853329306,0.22543189601698674,69.23021270057626,68.25026220742653,77.64219330336775,77.19098904495971,91.48446529066912,92.47789041594154,83.47539779400385,81.95077636452488,77.64219330336775,77.19098904495971,79.83668149088233,78.96417498733821,91.48446529066912,92.47789041594154,91.48446529066912,92.47789041594154,91.48446529066912,92.47789041594154,0.0004293270136422084,32768.0,0,17.346107482910156,1:25:10
296,train/val,0.9524891684236734,0.7800815614021342,0.4310190011949643,0.235482789486251,69.24152168906569,67.39725958635456,77.75237821623566,76.69040789179898,91.95025203203672,92.21343469408832,83.21153587129533,81.09442285372356,77.75237821623566,76.69040789179898,79.74106772220843,78.28508870832259,91.95025203203672,92.21343469408832,91.95025203203672,92.21343469408832,91.95025203203672,92.21343469408832,0.00042728380150455634,32768.0,0,17.501392602920532,1:25:27
297,train/val,0.9285917427876721,0.7640505390970603,0.4113529970788437,0.2454738495945152,70.19110757006713,66.74891031374737,78.73715228702537,75.72975425583965,92.36702342533967,91.85797018949314,83.68051840149249,81.02476815130882,78.73715228702537,75.72975425583965,80.49027116049608,77.74128999267627,92.36702342533967,91.85797018949314,92.36702342533967,91.85797018949314,92.36702342533967,91.85797018949314,0.00042523950318957405,32768.0,0,17.190547704696655,1:25:44
298,train/val,0.9213650825878847,0.753639036870521,0.4193151066808597,0.219242346133161,70.3723663863326,69.13591859375082,78.76679878407535,77.58056726655484,92.31657255003083,92.69802354386651,83.87793769304932,82.52260717139552,78.76679878407535,77.58056726655484,80.62002983796053,79.71395948219526,92.31657255003083,92.69802354386651,92.31657255003083,92.69802354386651,92.31657255003083,92.69802354386651,0.00042319411231172215,32768.0,0,17.28073763847351,1:26:02
299,train/val,1.0214807562853978,0.83060583828584,0.47718728382302367,0.22188321243572678,69.16988883731567,68.52957558438727,77.72029209960711,77.97033465032851,91.38023266477747,92.59356718144053,83.39958359843155,81.26986667664504,77.72029209960711,77.97033465032851,79.81838513007268,79.12994169451463,91.38023266477747,92.59356718144053,91.38023266477747,92.59356718144053,91.38023266477747,92.59356718144053,0.0004212136554375743,16384.0,1,17.479742527008057,1:26:19
300,train/val,0.9298490049398463,0.7617936387010242,0.42013840409724607,0.22844830076859834,70.82229630863381,68.39028239680816,79.08418079321962,77.86136496339714,92.3845695350723,92.41007125704769,84.30212818576862,81.00109316200434,79.08418079321962,77.86136496339714,81.01148863137351,79.10346266976279,92.3845695350723,92.41007125704769,92.3845695350723,92.41007125704769,92.3845695350723,92.41007125704769,0.0004191660957535943,16384.0,0,17.210455179214478,1:26:36
301,train/val,0.9355209268953489,0.7606947590475497,0.4370654084436271,0.21465724093001973,69.97166725235434,69.41705237938298,78.41072259620555,78.03643086402109,91.93906460241948,92.84029742446005,83.59029479008825,82.85404891830834,78.41072259620555,78.03643086402109,80.34853763296067,79.89161783543196,91.93906460241948,92.84029742446005,91.93906460241948,92.84029742446005,91.93906460241948,92.84029742446005,0.0004171174241272103,16384.0,0,17.02254891395569,1:26:53
302,train/val,0.9725578725337982,0.7869260835906733,0.46407945818551205,0.2095119189536066,70.00739065155545,70.09222628424006,78.52428500528681,78.78926375730835,91.65300266383419,93.03434945424164,83.70399016513824,83.06869239767477,78.52428500528681,78.78926375730835,80.47535410432609,80.4083514035906,91.65300266383419,93.03434945424164,91.65300266383419,93.03434945424164,91.65300266383419,93.03434945424164,0.00041506763387978837,16384.0,0,17.137237310409546,1:27:11
303,train/val,0.9513174327819244,0.7731141240700431,0.4455082692691813,0.21030699595820085,70.01335330857242,70.10631789064621,78.2687039301755,78.72824317143838,92.13041551966742,93.00809041921855,83.70520232453856,82.8740150434659,78.2687039301755,78.72824317143838,80.32642245834154,80.47113525836515,92.13041551966742,93.00809041921855,92.13041551966742,93.00809041921855,92.13041551966742,93.00809041921855,0.0004130167182556933,16384.0,0,17.308879852294922,1:27:28
304,train/val,0.9434389621019363,0.7648714926579724,0.4464186662403138,0.2141186571572626,70.43474806059284,69.31731395414583,78.80453355305377,77.74272607526595,92.1606284701095,92.86455022116442,83.76967819903567,82.93417933232121,78.80453355305377,77.74272607526595,80.64850470760246,79.81662574599376,92.1606284701095,92.86455022116442,92.1606284701095,92.86455022116442,92.1606284701095,92.86455022116442,0.00041096467042097047,16384.0,0,17.227120399475098,1:27:45
305,train/val,1.0000218875382256,0.8130826988945836,0.46734795686991315,0.2184568317298749,69.1351713189839,68.63525802298275,77.92161312930914,76.9672770666292,91.35012668232127,92.61673752879334,83.24104512775008,83.20430754119951,77.92161312930914,76.9672770666292,79.83622762972257,79.20982623894105,91.35012668232127,92.61673752879334,91.35012668232127,92.61673752879334,91.35012668232127,92.61673752879334,0.0004089114834619968,16384.0,0,17.406256675720215,1:28:02
306,train/val,0.9344749457162359,0.7628615284743516,0.42903352974225645,0.2126026811640245,70.59663917854057,69.12058530441098,78.83260396575645,77.83034559957571,92.41375625049993,92.86969852821734,84.0182003683771,82.39058974534944,78.83260396575645,77.83034559957571,80.74364796637293,79.60816791877257,92.41375625049993,92.86969852821734,92.41375625049993,92.86969852821734,92.41375625049993,92.86969852821734,0.00040685715038410545,16384.0,0,17.214919090270996,1:28:20
307,train/val,0.9603184332018313,0.7890509205019992,0.428168771383555,0.21675139732812207,69.77566447747384,68.97810998033067,78.21704055297499,77.47658712801217,92.02283109678856,92.84881170415413,83.63776285238987,82.48882766737341,78.21704055297499,77.47658712801217,80.1560023259265,79.4338219683165,92.02283109678856,92.84881170415413,92.02283109678856,92.84881170415413,92.02283109678856,92.84881170415412,0.00040480166411017185,16384.0,0,17.370864868164062,1:28:37
308,train/val,0.9472854552061661,0.7718769622885663,0.4385212253293265,0.2091198466235995,70.1028626883708,69.64044904030122,78.15613979398091,77.88433978411248,92.06699360609984,92.99961320970773,84.2442398049185,83.36889160487962,78.15613979398091,77.88433978411248,80.4532594914032,80.02582371559048,92.06699360609984,92.99961320970773,92.06699360609984,92.99961320970773,92.06699360609984,92.99961320970773,0.0004027450174791729,16384.0,0,17.276848793029785,1:28:54
309,train/val,1.0010986577557481,0.8128249859032424,0.4706841661878254,0.21348840218075732,70.15528487370676,69.52506178858322,78.66402165253241,78.21102021400729,91.7983679083599,92.8803421192386,83.76951202866877,82.88553575440997,78.66402165253241,78.21102021400729,80.57016824884833,80.00439960147013,91.7983679083599,92.8803421192386,91.7983679083599,92.8803421192386,91.7983679083599,92.8803421192386,0.0004006872032447099,16384.0,0,17.448441982269287,1:29:12
310,train/val,0.9664186925991721,0.7814193014865336,0.46249847470418265,0.20864817534256,69.82415496850484,69.93762092043318,78.30186948544203,78.38754192679183,91.73384552184956,93.01226897027706,83.59243776621345,83.34174001419744,78.30186948544203,78.38754192679183,80.3058732383596,80.36256303029464,91.73384552184956,93.01226897027706,91.73384552184956,93.01226897027706,91.73384552184956,93.01226897027706,0.0003986282140734971,16384.0,0,17.276387453079224,1:29:29
311,train/val,0.9468230575970982,0.7729555899682252,0.4346686625934165,0.22728090034244694,70.5820429579309,67.6563321309896,78.82510786087813,76.50100924441591,92.12528001798755,92.45633484577209,84.1813335154593,81.78686684470054,78.82510786087813,76.50100924441591,80.84666502779126,78.3747879883083,92.12528001798755,92.45633484577209,92.12528001798755,92.45633484577209,92.12528001798754,92.45633484577209,0.00039656804254381475,16384.0,0,17.273854970932007,1:29:46
312,train/val,0.9661621312084405,0.7829036524762277,0.4581461823342935,0.2190173502776075,69.91835082510195,69.06774882999453,78.36141958952399,77.91317630997389,91.91422882503332,92.72606343049404,83.54779957532273,82.51616613452858,78.36141958952399,77.91317630997389,80.36147053872033,79.60728858956753,91.91422882503332,92.72606343049404,91.91422882503332,92.72606343049404,91.91422882503332,92.72606343049404,0.0003945066811439267,16384.0,0,17.261813163757324,1:30:04
313,train/val,0.9418408206623533,0.7686438774285109,0.43299234844744205,0.2217085962335285,70.47423261692956,68.63971091188724,78.90441915743529,77.4010941897828,92.22823873126411,92.60407731980203,83.91049826670366,82.31408345354552,78.90441915743529,77.4010941897828,80.74742295801816,79.33077992204583,92.22823873126411,92.60407731980203,92.22823873126411,92.60407731980203,92.22823873126411,92.60407731980203,0.0003924441222704585,16384.0,0,17.711700916290283,1:30:21
314,train/val,0.9494098525332367,0.7720510429986145,0.44339700934031734,0.20574965261531256,71.06051183470312,70.44069090162198,79.27719911945167,79.00626977446929,92.44648699933632,93.12819929582963,84.40900630319578,83.33693848023667,79.27719911945167,79.00626977446929,81.18532834999473,80.73361258068434,92.44648699933632,93.12819929582963,92.44648699933632,93.12819929582963,92.44648699933632,93.12819929582963,0.0003903803582267375,16384.0,0,17.16230034828186,1:30:38
315,train/val,0.9386550424539525,0.7658973527343377,0.4318942214645769,0.23904248325947594,70.83479755831252,67.20112573985725,79.2199387530795,76.2386157242567,92.2839244605901,92.11056790112107,84.18325278247676,81.16211061601547,79.2199387530795,76.2386157242567,81.05137588399803,78.1498800658838,92.2839244605901,92.11056790112107,92.2839244605901,92.11056790112107,92.2839244605901,92.11056790112107,0.00038831538122109335,16384.0,0,17.160619020462036,1:30:56
316,train/val,0.9155142747837564,0.7506496958110643,0.41216144435431645,0.22185882755332564,71.2826333365633,68.69701205742405,79.45130412012271,77.54739877527538,92.5024251204093,92.5158621460715,84.4533394770923,82.33668556308984,79.45130412012271,77.54739877527538,81.2337657269966,79.39062901155307,92.5024251204093,92.5158621460715,92.5024251204093,92.5158621460715,92.5024251204093,92.5158621460715,0.00038624918336511673,16384.0,0,17.37091565132141,1:31:13
317,train/val,0.9490199766081312,0.7736000157892704,0.43854989249097265,0.2100031417443701,70.3636573552423,70.01455488798071,78.72159326450257,78.59696027581803,92.09156477156273,92.96673047433747,83.94608073400516,83.16337465412654,78.72159326450257,78.59696027581803,80.69453192922388,80.40403828173778,92.09156477156273,92.96673047433747,92.09156477156273,92.96673047433747,92.09156477156274,92.96673047433747,0.00038418175667187537,16384.0,0,17.446149349212646,1:31:30
318,train/val,0.925964325018551,0.7597105940398963,0.4156343153799357,0.21148121278014587,70.82609949814947,70.04091759786405,78.8509904514607,79.01645513171786,92.59655476055904,92.89580483408535,84.3574028793734,82.66773428716756,78.8509904514607,79.01645513171786,80.91772983772962,80.49817942258947,92.59655476055904,92.89580483408535,92.59655476055904,92.89580483408535,92.59655476055904,92.89580483408535,0.00038211309305408707,16384.0,0,17.221981525421143,1:31:48
319,train/val,0.9758213078198226,0.7881307530662287,0.4692263757890981,0.2086623096242203,69.38054430507974,69.58771693931216,77.66530857838487,77.85516710259809,91.90288094631305,93.00797031182474,83.49615907036437,83.40720287308193,77.66530857838487,77.85516710259809,79.89657485299693,79.97874699762076,91.90288094631305,93.00797031182474,91.90288094631305,93.00797031182474,91.90288094631305,93.00797031182474,0.0003800431843222475,16384.0,0,17.21903681755066,1:32:05
320,train/val,0.9463495472851007,0.7693064523779828,0.44260771637377533,0.20976859174414397,70.61954948499758,69.7697768656049,78.98110922308486,78.34500448044334,92.18400295193834,93.04075221629651,84.09036226299304,82.91142734149084,78.98110922308486,78.34500448044334,80.8837199692973,80.14667010717197,92.18400295193834,93.04075221629651,92.18400295193834,93.04075221629651,92.18400295193833,93.04075221629651,0.000377972022182711,16384.0,0,17.35048532485962,1:32:22
321,train/val,0.9883042369847712,0.8180211234999739,0.425707775046644,0.2270364700957797,70.13886531866204,68.1402496997749,78.47744721130442,76.43674191982642,92.06879521833734,92.3899629068332,83.78170408525456,82.29548295052095,78.47744721130442,76.43674191982642,80.4675155517544,78.86416476857516,92.06879521833734,92.3899629068332,92.06879521833734,92.3899629068332,92.06879521833734,92.3899629068332,0.00037589959823572286,16384.0,0,16.932088375091553,1:32:39
322,train/val,0.9203738748379375,0.754015607840341,0.4158956591525803,0.21864506844416218,70.67680029459574,68.7149299557043,79.02804324324087,77.40573092621385,92.47843863675227,92.67243918617899,84.13105880822975,82.4350188988215,79.02804324324087,77.40573092621385,80.8990110923087,79.3074742748104,92.47843863675227,92.67243918617899,92.47843863675227,92.67243918617899,92.47843863675227,92.67243918617899,0.0003738259039734051,16384.0,0,17.248486280441284,1:32:56
